V_1_7_5	1	0	0	0
V_1_7_6	1	0	0	0
V_1_7_7	1	0	0	0
V_1_7_8	1	0	0	0
V_1_7_9	1	0	0	0
V_1_7_10	1	0	0	0
V_1_7_11	1	0	0	0
V_1_7_12	1	0	0	0
V_1_7_13	1	0	0	0
V_1_7_14	1	0	0	0
V_1_7_15	1	0	0	0
V_1_7_16	1	0	0	0
V_1_8_1	1	0	0	0
V_1_8_2	1	0	0	0
V_1_8_3	1	0	0	0
V_1_8_4	1	0	0	0
V_1_8_5	1	0	0	0
V_1_8_6	1	0	0	0
V_1_8_7	1	0	0	0
V_1_8_8	1	0	0	0
V_1_8_9	1	0	0	0
V_1_8_10	1	0	0	0
V_1_8_11	1	0	0	0
V_1_8_12	1	0	0	0
V_1_8_13	1	0	0	0
V_1_8_14	1	0	0	0
V_1_8_15	1	0	0	0
V_1_8_16	1	0	0	0
V_1_9_1	1	0	0	0
V_1_9_2	1	0	0	0
V_1_9_3	1	0	0	0
V_1_9_4	1	0	0	0
V_1_9_5	1	0	0	0
V_1_9_6	1	0	0	0
V_1_9_7	1	0	0	0
V_1_9_8	1	0	0	0
V_1_9_9	1	0	0	0
V_1_9_10	1	0	0	0
V_1_9_11	1	0	0	0
V_1_9_12	1	0	0	0
V_1_9_13	1	0	0	0
V_1_9_14	1	0	0	0
V_1_9_15	1	0	0	0
V_1_9_16	1	0	0	0
V_1_10_1	1	0	0	0
V_1_10_2	1	0	0	0
V_1_10_3	1	0	0	0
V_1_10_4	1	0	0	0
V_1_10_5	1	0	0	0
V_1_10_6	1	0	0	0
V_1_10_7	1	0	0	0
V_1_10_8	1	0	0	0
V_1_10_9	1	0	0	0
V_1_10_10	1	0	0	0
V_1_10_11	1	0	0	0
V_1_10_12	1	0	0	0
V_1_10_13	1	0	0	0
V_1_10_14	1	0	0	0
V_1_10_15	1	0	0	0
V_1_10_16	1	0	0	0
V_1_11_1	1	0	0	0
V_1_11_2	1	0	0	0
V_1_11_3	1	0	0	0
V_1_11_4	1	0	0	0
V_1_11_5	1	0	0	0
V_1_11_6	1	0	0	0
V_1_11_7	1	0	0	0
V_1_11_8	1	0	0	0
V_1_11_9	1	0	0	0
V_1_11_10	1	0	0	0
V_1_11_11	1	0	0	0
V_1_11_12	1	0	0	0
V_1_11_13	1	0	0	0
V_1_11_14	1	0	0	0
V_1_11_15	1	0	0	0
V_1_11_16	1	0	0	0
V_1_12_1	1	0	0	0
V_1_12_2	1	0	0	0
V_1_12_3	1	0	0	0
V_1_12_4	1	0	0	0
V_1_12_5	1	0	0	0
V_1_12_6	1	0	0	0
V_1_12_7	1	0	0	0
V_1_12_8	1	0	0	0
V_1_12_9	1	0	0	0
V_1_12_10	1	0	0	0
V_1_12_11	1	0	0	0
V_1_12_12	1	0	0	0
V_1_12_13	1	0	0	0
V_1_12_14	1	0	0	0
V_1_12_15	1	0	0	0
V_1_12_16	1	0	0	0
V_1_13_1	1	0	0	0
V_1_13_2	1	0	0	0
V_1_13_3	1	0	0	0
V_1_13_4	1	0	0	0
V_1_13_5	1	0	0	0
V_1_13_6	1	0	0	0
V_1_13_7	1	0	0	0
V_1_13_8	1	0	0	0
V_1_13_9	1	0	0	0
V_1_13_10	1	0	0	0
V_1_13_11	1	0	0	0
V_1_13_12	1	0	0	0
V_1_13_13	1	0	0	0
V_1_13_14	1	0	0	0
V_1_13_15	1	0	0	0
V_1_13_16	1	0	0	0
V_1_14_1	1	0	0	0
V_1_14_2	1	0	0	0
V_1_14_3	1	0	0	0
V_1_14_4	1	0	0	0
V_1_14_5	1	0	0	0
V_1_14_6	1	0	0	0
V_1_14_7	1	0	0	0
V_1_14_8	1	0	0	0
V_1_14_9	1	0	0	0
V_1_14_10	1	0	0	0
V_1_14_11	1	0	0	0
V_1_14_12	1	0	0	0
V_1_14_13	1	0	0	0
V_1_14_14	1	0	0	0
V_1_14_15	1	0	0	0
V_1_14_16	1	0	0	0
V_1_15_1	1	0	0	0
V_1_15_2	1	0	0	0
V_1_15_3	1	0	0	0
V_1_15_4	1	0	0	0
V_1_15_5	1	0	0	0
V_1_15_6	1	0	0	0
V_1_15_7	1	0	0	0
V_1_15_8	1	0	0	0
V_1_15_9	1	0	0	0
V_1_15_10	1	0	0	0
V_1_15_11	1	0	0	0
V_1_15_12	1	0	0	0
V_1_15_13	1	0	0	0
V_1_15_14	1	0	0	0
V_1_15_15	1	0	0	0
V_1_15_16	1	0	0	0
V_1_16_1	1	0	0	0
V_1_16_2	1	0	0	0
V_1_16_3	1	0	0	0
V_1_16_4	1	0	0	0
V_1_16_5	1	0	0	0
V_1_16_6	1	0	0	0
V_1_16_7	1	0	0	0
V_1_16_8	1	0	0	0
V_1_16_9	1	0	0	0
V_1_16_10	1	0	0	0
V_1_16_11	1	0	0	0
V_1_16_12	1	0	0	0
V_1_16_13	1	0	0	0
V_1_16_14	1	0	0	0
V_1_16_15	1	0	0	0
V_1_16_16	1	0	0	0
V_2_1_1	0.9781476	0.2079117	0	0
V_2_1_2	0.9781476	0.2079117	0	0
V_2_1_3	0.9781476	0.2079117	0	0
V_2_1_4	0.9781476	0.2079117	0	0
V_2_1_5	0.9781476	0.2079117	0	0
V_2_1_6	0.9781476	0.2079117	0	0
V_2_1_7	0.9781476	0.2079117	0	0
V_2_1_8	0.9781476	0.2079117	0	0
V_2_1_9	0.9781476	0.2079117	0	0
V_2_1_10	0.9781476	0.2079117	0	0
V_2_1_11	0.9781476	0.2079117	0	0
V_2_1_12	0.9781476	0.2079117	0	0
V_2_1_13	0.9781476	0.2079117	0	0
V_2_1_14	0.9781476	0.2079117	0	0
V_2_1_15	0.9781476	0.2079117	0	0
V_2_1_16	0.9781476	0.2079117	0	0
V_2_2_1	0.9781476	0.2033683	0.04322727	0
V_2_2_2	0.9781476	0.2033683	0.03949008	0.01758212
V_2_2_3	0.9781476	0.2033683	0.02892469	0.03212412
V_2_2_4	0.9781476	0.2033683	0.01335796	0.04111158
V_2_2_5	0.9781476	0.2033683	-0.00451848	0.04299047
V_2_2_6	0.9781476	0.2033683	-0.02161364	0.03743591
V_2_2_7	0.9781476	0.2033683	-0.0349716	0.02540835
V_2_2_8	0.9781476	0.2033683	-0.04228265	0.008987455
V_2_2_9	0.9781476	0.2033683	-0.04228265	-0.008987455
V_2_2_10	0.9781476	0.2033683	-0.0349716	-0.02540835
V_2_2_11	0.9781476	0.2033683	-0.02161364	-0.03743591
V_2_2_12	0.9781476	0.2033683	-0.00451848	-0.04299047
V_2_2_13	0.9781476	0.2033683	0.01335796	-0.04111158
V_2_2_14	0.9781476	0.2033683	0.02892469	-0.03212412
V_2_2_15	0.9781476	0.2033683	0.03949008	-0.01758212
V_2_2_16	0.9781476	0.2033683	0.04322727	-1.058728e-17
V_2_3_1	0.9781476	0.1899368	0.0845653	0
V_2_3_2	0.9781476	0.1899368	0.07725425	0.03439581
V_2_3_3	0.9781476	0.1899368	0.05658523	0.06284427
V_2_3_4	0.9781476	0.1899368	0.02613212	0.08042638
V_2_3_5	0.9781476	0.1899368	-0.008839481	0.08410205
V_2_3_6	0.9781476	0.1899368	-0.04228265	0.0732357
V_2_3_7	0.9781476	0.1899368	-0.06841477	0.04970624
V_2_3_8	0.9781476	0.1899368	-0.08271735	0.01758212
V_2_3_9	0.9781476	0.1899368	-0.08271735	-0.01758212
V_2_3_10	0.9781476	0.1899368	-0.06841477	-0.04970624
V_2_3_11	0.9781476	0.1899368	-0.04228265	-0.0732357
V_2_3_12	0.9781476	0.1899368	-0.008839481	-0.08410205
V_2_3_13	0.9781476	0.1899368	0.02613212	-0.08042638
V_2_3_14	0.9781476	0.1899368	0.05658523	-0.06284427
V_2_3_15	0.9781476	0.1899368	0.07725425	-0.03439581
V_2_3_16	0.9781476	0.1899368	0.0845653	-2.071184e-17
V_2_4_1	0.9781476	0.1682041	0.1222074	0
V_2_4_2	0.9781476	0.1682041	0.111642	0.04970624
V_2_4_3	0.9781476	0.1682041	0.08177273	0.09081782
V_2_4_4	0.9781476	0.1682041	0.03776417	0.1162262
V_2_4_5	0.9781476	0.1682041	-0.01277415	0.121538
V_2_4_6	0.9781476	0.1682041	-0.06110371	0.1058347
V_2_4_7	0.9781476	0.1682041	-0.09886788	0.07183172
V_2_4_8	0.9781476	0.1682041	-0.1195369	0.02540835
V_2_4_9	0.9781476	0.1682041	-0.1195369	-0.02540835
V_2_4_10	0.9781476	0.1682041	-0.09886788	-0.07183172
V_2_4_11	0.9781476	0.1682041	-0.06110371	-0.1058347
V_2_4_12	0.9781476	0.1682041	-0.01277415	-0.121538
V_2_4_13	0.9781476	0.1682041	0.03776417	-0.1162262
V_2_4_14	0.9781476	0.1682041	0.08177273	-0.09081782
V_2_4_15	0.9781476	0.1682041	0.111642	-0.04970624
V_2_4_16	0.9781476	0.1682041	0.1222074	-2.99312e-17
V_2_5_1	0.9781476	0.1391201	0.1545085	0
V_2_5_2	0.9781476	0.1391201	0.1411505	0.06284427
V_2_5_3	0.9781476	0.1391201	0.1033864	0.1148222
V_2_5_4	0.9781476	0.1391201	0.04774575	0.1469463
V_2_5_5	0.9781476	0.1391201	-0.01615054	0.1536621
V_2_5_6	0.9781476	0.1391201	-0.07725425	0.1338083
V_2_5_7	0.9781476	0.1391201	-0.125	0.09081782
V_2_5_8	0.9781476	0.1391201	-0.1511321	0.03212412
V_2_5_9	0.9781476	0.1391201	-0.1511321	-0.03212412
V_2_5_10	0.9781476	0.1391201	-0.125	-0.09081782
V_2_5_11	0.9781476	0.1391201	-0.07725425	-0.1338083
V_2_5_12	0.9781476	0.1391201	-0.01615054	-0.1536621
V_2_5_13	0.9781476	0.1391201	0.04774575	-0.1469463
V_2_5_14	0.9781476	0.1391201	0.1033864	-0.1148222
V_2_5_15	0.9781476	0.1391201	0.1411505	-0.06284427
V_2_5_16	0.9781476	0.1391201	0.1545085	-3.784242e-17
V_2_6_1	0.9781476	0.1039558	0.1800568	0
V_2_6_2	0.9781476	0.1039558	0.1644901	0.0732357
V_2_6_3	0.9781476	0.1039558	0.1204815	0.1338083
V_2_6_4	0.9781476	0.1039558	0.05564061	0.1712442
V_2_6_5	0.9781476	0.1039558	-0.01882106	0.1790704
V_2_6_6	0.9781476	0.1039558	-0.0900284	0.1559338
V_2_6_7	0.9781476	0.1039558	-0.145669	0.1058347
V_2_6_8	0.9781476	0.1039558	-0.1761221	0.03743591
V_2_6_9	0.9781476	0.1039558	-0.1761221	-0.03743591
V_2_6_10	0.9781476	0.1039558	-0.145669	-0.1058347
V_2_6_11	0.9781476	0.1039558	-0.0900284	-0.1559338
V_2_6_12	0.9781476	0.1039558	-0.01882106	-0.1790704
V_2_6_13	0.9781476	0.1039558	0.05564061	-0.1712442
V_2_6_14	0.9781476	0.1039558	0.1204815	-0.1338083
V_2_6_15	0.9781476	0.1039558	0.1644901	-0.0732357
V_2_6_16	0.9781476	0.1039558	0.1800568	-4.409974e-17
V_2_7_1	0.9781476	0.06424825	0.1977358	0
V_2_7_2	0.9781476	0.06424825	0.1806406	0.08042638
V_2_7_3	0.9781476	0.06424825	0.1323111	0.1469463
V_2_7_4	0.9781476	0.06424825	0.06110371	0.1880579
V_2_7_5	0.9781476	0.06424825	-0.02066902	0.1966526
V_2_7_6	0.9781476	0.06424825	-0.09886788	0.1712442
V_2_7_7	0.9781476	0.06424825	-0.1599716	0.1162262
V_2_7_8	0.9781476	0.06424825	-0.1934148	0.04111158
V_2_7_9	0.9781476	0.06424825	-0.1934148	-0.04111158
V_2_7_10	0.9781476	0.06424825	-0.1599716	-0.1162262
V_2_7_11	0.9781476	0.06424825	-0.09886788	-0.1712442
V_2_7_12	0.9781476	0.06424825	-0.02066902	-0.1966526
V_2_7_13	0.9781476	0.06424825	0.06110371	-0.1880579
V_2_7_14	0.9781476	0.06424825	0.1323111	-0.1469463
V_2_7_15	0.9781476	0.06424825	0.1806406	-0.08042638
V_2_7_16	0.9781476	0.06424825	0.1977358	-4.84297e-17
V_2_8_1	0.9781476	0.02173269	0.2067727	0
V_2_8_2	0.9781476	0.02173269	0.1888963	0.08410205
V_2_8_3	0.9781476	0.02173269	0.138358	0.1536621
V_2_8_4	0.9781476	0.02173269	0.06389629	0.1966526
V_2_8_5	0.9781476	0.02173269	-0.02161364	0.20564
V_2_8_6	0.9781476	0.02173269	-0.1033864	0.1790704
V_2_8_7	0.9781476	0.02173269	-0.1672827	0.121538
V_2_8_8	0.9781476	0.02173269	-0.2022542	0.04299047
V_2_8_9	0.9781476	0.02173269	-0.2022542	-0.04299047
V_2_8_10	0.9781476	0.02173269	-0.1672827	-0.121538
V_2_8_11	0.9781476	0.02173269	-0.1033864	-0.1790704
V_2_8_12	0.9781476	0.02173269	-0.02161364	-0.20564
V_2_8_13	0.9781476	0.02173269	0.06389629	-0.1966526
V_2_8_14	0.9781476	0.02173269	0.138358	-0.1536621
V_2_8_15	0.9781476	0.02173269	0.1888963	-0.08410205
V_2_8_16	0.9781476	0.02173269	0.2067727	-5.064304e-17
V_2_9_1	0.9781476	-0.02173269	0.2067727	0
V_2_9_2	0.9781476	-0.02173269	0.1888963	0.08410205
V_2_9_3	0.9781476	-0.02173269	0.138358	0.1536621
V_2_9_4	0.9781476	-0.02173269	0.06389629	0.1966526
V_2_9_5	0.9781476	-0.02173269	-0.02161364	0.20564
V_2_9_6	0.9781476	-0.02173269	-0.1033864	0.1790704
V_2_9_7	0.9781476	-0.02173269	-0.1672827	0.121538
V_2_9_8	0.9781476	-0.02173269	-0.2022542	0.04299047
V_2_9_9	0.9781476	-0.02173269	-0.2022542	-0.04299047
V_2_9_10	0.9781476	-0.02173269	-0.1672827	-0.121538
V_2_9_11	0.9781476	-0.02173269	-0.1033864	-0.1790704
V_2_9_12	0.9781476	-0.02173269	-0.02161364	-0.20564
V_2_9_13	0.9781476	-0.02173269	0.06389629	-0.1966526
V_2_9_14	0.9781476	-0.02173269	0.138358	-0.1536621
V_2_9_15	0.9781476	-0.02173269	0.1888963	-0.08410205
V_2_9_16	0.9781476	-0.02173269	0.2067727	-5.064304e-17
V_2_10_1	0.9781476	-0.06424825	0.1977358	0
V_2_10_2	0.9781476	-0.06424825	0.1806406	0.08042638
V_2_10_3	0.9781476	-0.06424825	0.1323111	0.1469463
V_2_10_4	0.9781476	-0.06424825	0.06110371	0.1880579
V_2_10_5	0.9781476	-0.06424825	-0.02066902	0.1966526
V_2_10_6	0.9781476	-0.06424825	-0.09886788	0.1712442
V_2_10_7	0.9781476	-0.06424825	-0.1599716	0.1162262
V_2_10_8	0.9781476	-0.06424825	-0.1934148	0.04111158
V_2_10_9	0.9781476	-0.06424825	-0.1934148	-0.04111158
V_2_10_10	0.9781476	-0.06424825	-0.1599716	-0.1162262
V_2_10_11	0.9781476	-0.06424825	-0.09886788	-0.1712442
V_2_10_12	0.9781476	-0.06424825	-0.02066902	-0.1966526
V_2_10_13	0.9781476	-0.06424825	0.06110371	-0.1880579
V_2_10_14	0.9781476	-0.06424825	0.1323111	-0.1469463
V_2_10_15	0.9781476	-0.06424825	0.1806406	-0.08042638
V_2_10_16	0.9781476	-0.06424825	0.1977358	-4.84297e-17
V_2_11_1	0.9781476	-0.1039558	0.1800568	0
V_2_11_2	0.9781476	-0.1039558	0.1644901	0.0732357
V_2_11_3	0.9781476	-0.1039558	0.1204815	0.1338083
V_2_11_4	0.9781476	-0.1039558	0.05564061	0.1712442
V_2_11_5	0.9781476	-0.1039558	-0.01882106	0.1790704
V_2_11_6	0.9781476	-0.1039558	-0.0900284	0.1559338
V_2_11_7	0.9781476	-0.1039558	-0.145669	0.1058347
V_2_11_8	0.9781476	-0.1039558	-0.1761221	0.03743591
V_2_11_9	0.9781476	-0.1039558	-0.1761221	-0.03743591
V_2_11_10	0.9781476	-0.1039558	-0.145669	-0.1058347
V_2_11_11	0.9781476	-0.1039558	-0.0900284	-0.1559338
V_2_11_12	0.9781476	-0.1039558	-0.01882106	-0.1790704
V_2_11_13	0.9781476	-0.1039558	0.05564061	-0.1712442
V_2_11_14	0.9781476	-0.1039558	0.1204815	-0.1338083
V_2_11_15	0.9781476	-0.1039558	0.1644901	-0.0732357
V_2_11_16	0.9781476	-0.1039558	0.1800568	-4.409974e-17
V_2_12_1	0.9781476	-0.1391201	0.1545085	0
V_2_12_2	0.9781476	-0.1391201	0.1411505	0.06284427
V_2_12_3	0.9781476	-0.1391201	0.1033864	0.1148222
V_2_12_4	0.9781476	-0.1391201	0.04774575	0.1469463
V_2_12_5	0.9781476	-0.1391201	-0.01615054	0.1536621
V_2_12_6	0.9781476	-0.1391201	-0.07725425	0.1338083
V_2_12_7	0.9781476	-0.1391201	-0.125	0.09081782
V_2_12_8	0.9781476	-0.1391201	-0.1511321	0.03212412
V_2_12_9	0.9781476	-0.1391201	-0.1511321	-0.03212412
V_2_12_10	0.9781476	-0.1391201	-0.125	-0.09081782
V_2_12_11	0.9781476	-0.1391201	-0.07725425	-0.1338083
V_2_12_12	0.9781476	-0.1391201	-0.01615054	-0.1536621
V_2_12_13	0.9781476	-0.1391201	0.04774575	-0.1469463
V_2_12_14	0.9781476	-0.1391201	0.1033864	-0.1148222
V_2_12_15	0.9781476	-0.1391201	0.1411505	-0.06284427
V_2_12_16	0.9781476	-0.1391201	0.1545085	-3.784242e-17
V_2_13_1	0.9781476	-0.1682041	0.1222074	0
V_2_13_2	0.9781476	-0.1682041	0.111642	0.04970624
V_2_13_3	0.9781476	-0.1682041	0.08177273	0.09081782
V_2_13_4	0.9781476	-0.1682041	0.03776417	0.1162262
V_2_13_5	0.9781476	-0.1682041	-0.01277415	0.121538
V_2_13_6	0.9781476	-0.1682041	-0.06110371	0.1058347
V_2_13_7	0.9781476	-0.1682041	-0.09886788	0.07183172
V_2_13_8	0.9781476	-0.1682041	-0.1195369	0.02540835
V_2_13_9	0.9781476	-0.1682041	-0.1195369	-0.02540835
V_2_13_10	0.9781476	-0.1682041	-0.09886788	-0.07183172
V_2_13_11	0.9781476	-0.1682041	-0.06110371	-0.1058347
V_2_13_12	0.9781476	-0.1682041	-0.01277415	-0.121538
V_2_13_13	0.9781476	-0.1682041	0.03776417	-0.1162262
V_2_13_14	0.9781476	-0.1682041	0.08177273	-0.09081782
V_2_13_15	0.9781476	-0.1682041	0.111642	-0.04970624
V_2_13_16	0.9781476	-0.1682041	0.1222074	-2.99312e-17
V_2_14_1	0.9781476	-0.1899368	0.0845653	0
V_2_14_2	0.9781476	-0.1899368	0.07725425	0.03439581
V_2_14_3	0.9781476	-0.1899368	0.05658523	0.06284427
V_2_14_4	0.9781476	-0.1899368	0.02613212	0.08042638
V_2_14_5	0.9781476	-0.1899368	-0.008839481	0.08410205
V_2_14_6	0.9781476	-0.1899368	-0.04228265	0.0732357
V_2_14_7	0.9781476	-0.1899368	-0.06841477	0.04970624
V_2_14_8	0.9781476	-0.1899368	-0.08271735	0.01758212
V_2_14_9	0.9781476	-0.1899368	-0.08271735	-0.01758212
V_2_14_10	0.9781476	-0.1899368	-0.06841477	-0.04970624
V_2_14_11	0.9781476	-0.1899368	-0.04228265	-0.0732357
V_2_14_12	0.9781476	-0.1899368	-0.008839481	-0.08410205
V_2_14_13	0.9781476	-0.1899368	0.02613212	-0.08042638
V_2_14_14	0.9781476	-0.1899368	0.05658523	-0.06284427
V_2_14_15	0.9781476	-0.1899368	0.07725425	-0.03439581
V_2_14_16	0.9781476	-0.1899368	0.0845653	-2.071184e-17
V_2_15_1	0.9781476	-0.2033683	0.04322727	0
V_2_15_2	0.9781476	-0.2033683	0.03949008	0.01758212
V_2_15_3	0.9781476	-0.2033683	0.02892469	0.03212412
V_2_15_4	0.9781476	-0.2033683	0.01335796	0.04111158
V_2_15_5	0.9781476	-0.2033683	-0.00451848	0.04299047
V_2_15_6	0.9781476	-0.2033683	-0.02161364	0.03743591
V_2_15_7	0.9781476	-0.2033683	-0.0349716	0.02540835
V_2_15_8	0.9781476	-0.2033683	-0.04228265	0.008987455
V_2_15_9	0.9781476	-0.2033683	-0.04228265	-0.008987455
V_2_15_10	0.9781476	-0.2033683	-0.0349716	-0.02540835
V_2_15_11	0.9781476	-0.2033683	-0.02161364	-0.03743591
V_2_15_12	0.9781476	-0.2033683	-0.00451848	-0.04299047
V_2_15_13	0.9781476	-0.2033683	0.01335796	-0.04111158
V_2_15_14	0.9781476	-0.2033683	0.02892469	-0.03212412
V_2_15_15	0.9781476	-0.2033683	0.03949008	-0.01758212
V_2_15_16	0.9781476	-0.2033683	0.04322727	-1.058728e-17
V_2_16_1	0.9781476	-0.2079117	2.5461e-17	0
V_2_16_2	0.9781476	-0.2079117	2.325978e-17	1.035592e-17
V_2_16_3	0.9781476	-0.2079117	1.703673e-17	1.892121e-17
V_2_16_4	0.9781476	-0.2079117	7.867881e-18	2.421485e-17
V_2_16_5	0.9781476	-0.2079117	-2.661399e-18	2.532152e-17
V_2_16_6	0.9781476	-0.2079117	-1.27305e-17	2.204987e-17
V_2_16_7	0.9781476	-0.2079117	-2.059838e-17	1.49656e-17
V_2_16_8	0.9781476	-0.2079117	-2.490461e-17	5.293639e-18
V_2_16_9	0.9781476	-0.2079117	-2.490461e-17	-5.293639e-18
V_2_16_10	0.9781476	-0.2079117	-2.059838e-17	-1.49656e-17
V_2_16_11	0.9781476	-0.2079117	-1.27305e-17	-2.204987e-17
V_2_16_12	0.9781476	-0.2079117	-2.661399e-18	-2.532152e-17
V_2_16_13	0.9781476	-0.2079117	7.867881e-18	-2.421485e-17
V_2_16_14	0.9781476	-0.2079117	1.703673e-17	-1.892121e-17
V_2_16_15	0.9781476	-0.2079117	2.325978e-17	-1.035592e-17
V_2_16_16	0.9781476	-0.2079117	2.5461e-17	-6.23594e-33
V_3_1_1	0.9135455	0.4067366	0	0
V_3_1_2	0.9135455	0.4067366	0	0
V_3_1_3	0.9135455	0.4067366	0	0
V_3_1_4	0.9135455	0.4067366	0	0
V_3_1_5	0.9135455	0.4067366	0	0
V_3_1_6	0.9135455	0.4067366	0	0
V_3_1_7	0.9135455	0.4067366	0	0
V_3_1_8	0.9135455	0.4067366	0	0
V_3_1_9	0.9135455	0.4067366	0	0
V_3_1_10	0.9135455	0.4067366	0	0
V_3_1_11	0.9135455	0.4067366	0	0
V_3_1_12	0.9135455	0.4067366	0	0
V_3_1_13	0.9135455	0.4067366	0	0
V_3_1_14	0.9135455	0.4067366	0	0
V_3_1_15	0.9135455	0.4067366	0	0
V_3_1_16	0.9135455	0.4067366	0	0
V_3_2_1	0.9135455	0.3978485	0.0845653	0
V_3_2_2	0.9135455	0.3978485	0.07725425	0.03439581
V_3_2_3	0.9135455	0.3978485	0.05658523	0.06284427
V_3_2_4	0.9135455	0.3978485	0.02613212	0.08042638
V_3_2_5	0.9135455	0.3978485	-0.008839481	0.08410205
V_3_2_6	0.9135455	0.3978485	-0.04228265	0.0732357
V_3_2_7	0.9135455	0.3978485	-0.06841477	0.04970624
V_3_2_8	0.9135455	0.3978485	-0.08271735	0.01758212
V_3_2_9	0.9135455	0.3978485	-0.08271735	-0.01758212
V_3_2_10	0.9135455	0.3978485	-0.06841477	-0.04970624
V_3_2_11	0.9135455	0.3978485	-0.04228265	-0.0732357
V_3_2_12	0.9135455	0.3978485	-0.008839481	-0.08410205
V_3_2_13	0.9135455	0.3978485	0.02613212	-0.08042638
V_3_2_14	0.9135455	0.3978485	0.05658523	-0.06284427
V_3_2_15	0.9135455	0.3978485	0.07725425	-0.03439581
V_3_2_16	0.9135455	0.3978485	0.0845653	-2.071184e-17
V_3_3_1	0.9135455	0.3715724	0.1654347	0
V_3_3_2	0.9135455	0.3715724	0.1511321	0.06728835
V_3_3_3	0.9135455	0.3715724	0.1106974	0.1229419
V_3_3_4	0.9135455	0.3715724	0.05112213	0.1573377
V_3_3_5	0.9135455	0.3715724	-0.01729263	0.1645284
V_3_3_6	0.9135455	0.3715724	-0.08271735	0.1432707
V_3_3_7	0.9135455	0.3715724	-0.1338395	0.09724008
V_3_3_8	0.9135455	0.3715724	-0.1618196	0.03439581
V_3_3_9	0.9135455	0.3715724	-0.1618196	-0.03439581
V_3_3_10	0.9135455	0.3715724	-0.1338395	-0.09724008
V_3_3_11	0.9135455	0.3715724	-0.08271735	-0.1432707
V_3_3_12	0.9135455	0.3715724	-0.01729263	-0.1645284
V_3_3_13	0.9135455	0.3715724	0.05112213	-0.1573377
V_3_3_14	0.9135455	0.3715724	0.1106974	-0.1229419
V_3_3_15	0.9135455	0.3715724	0.1511321	-0.06728835
