V_5_30	0.138688	0.1458997	0.9795299
V_5_31	0.06970163	0.07332607	0.9948693
V_5_32	4.218566e-17	4.437929e-17	1
V_6_1	3.238863e-17	5.196276e-17	-1
V_6_2	0.0535144	0.08585592	-0.9948693
V_6_3	0.1064797	0.1708308	-0.9795299
V_6_4	0.1583523	0.2540528	-0.9541393
V_6_5	0.2086001	0.3346678	-0.9189578
V_6_6	0.2567073	0.4118487	-0.8743466
V_6_7	0.3021803	0.4848035	-0.8207634
V_6_8	0.3445526	0.5527835	-0.7587581
V_6_9	0.3833893	0.6150912	-0.6889669
V_6_10	0.4182919	0.6710873	-0.612106
V_6_11	0.4489023	0.7201971	-0.528964
V_6_12	0.4749063	0.7619167	-0.4403942
V_6_13	0.4960371	0.795818	-0.3473053
V_6_14	0.512078	0.8215531	-0.2506525
V_6_15	0.5228642	0.838858	-0.1514278
V_6_16	0.5282851	0.847555	-0.05064917
V_6_17	0.5282851	0.847555	0.05064917
V_6_18	0.5228642	0.838858	0.1514278
V_6_19	0.512078	0.8215531	0.2506525
V_6_20	0.4960371	0.795818	0.3473053
V_6_21	0.4749063	0.7619167	0.4403942
V_6_22	0.4489023	0.7201971	0.528964
V_6_23	0.4182919	0.6710873	0.612106
V_6_24	0.3833893	0.6150912	0.6889669
V_6_25	0.3445526	0.5527835	0.7587581
V_6_26	0.3021803	0.4848035	0.8207634
V_6_27	0.2567073	0.4118487	0.8743466
V_6_28	0.2086001	0.3346678	0.9189578
V_6_29	0.1583523	0.2540528	0.9541393
V_6_30	0.1064797	0.1708308	0.9795299
V_6_31	0.0535144	0.08585592	0.9948693
V_6_32	3.238863e-17	5.196276e-17	1
V_7_1	2.126561e-17	5.741886e-17	-1
V_7_2	0.03513629	0.09487081	-0.9948693
V_7_3	0.06991203	0.1887681	-0.9795299
V_7_4	0.1039704	0.2807284	-0.9541393
V_7_5	0.1369619	0.369808	-0.9189578
V_7_6	0.1685479	0.455093	-0.8743466
V_7_7	0.1984045	0.535708	-0.8207634
V_7_8	0.2262251	0.6108259	-0.7587581
V_7_9	0.2517243	0.679676	-0.6889669
V_7_10	0.2746406	0.7415516	-0.612106
V_7_11	0.2947386	0.795818	-0.528964
V_7_12	0.3118122	0.8419181	-0.4403942
V_7_13	0.3256862	0.8793791	-0.3473053
V_7_14	0.3362183	0.9078164	-0.2506525
V_7_15	0.3433002	0.9269383	-0.1514278
V_7_16	0.3468595	0.9365485	-0.05064917
V_7_17	0.3468595	0.9365485	0.05064917
V_7_18	0.3433002	0.9269383	0.1514278
V_7_19	0.3362183	0.9078164	0.2506525
V_7_20	0.3256862	0.8793791	0.3473053
V_7_21	0.3118122	0.8419181	0.4403942
V_7_22	0.2947386	0.795818	0.528964
V_7_23	0.2746406	0.7415516	0.612106
V_7_24	0.2517243	0.679676	0.6889669
V_7_25	0.2262251	0.6108259	0.7587581
V_7_26	0.1984045	0.535708	0.8207634
V_7_27	0.1685479	0.455093	0.8743466
V_7_28	0.1369619	0.369808	0.9189578
V_7_29	0.1039704	0.2807284	0.9541393
V_7_30	0.06991203	0.1887681	0.9795299
V_7_31	0.03513629	0.09487081	0.9948693
V_7_32	2.126561e-17	5.741886e-17	1
V_8_1	9.271971e-18	6.052423e-17	-1
V_8_2	0.01531969	0.1000017	-0.9948693
V_8_3	0.03048219	0.1989772	-0.9795299
V_8_4	0.04533189	0.295911	-0.9541393
V_8_5	0.05971643	0.3898083	-0.9189578
V_8_6	0.0734882	0.4797056	-0.8743466
V_8_7	0.08650588	0.5646805	-0.8207634
V_8_8	0.09863589	0.6438611	-0.7587581
V_8_9	0.1097538	0.7164347	-0.6889669
V_8_10	0.1197454	0.7816568	-0.612106
V_8_11	0.1285083	0.838858	-0.528964
V_8_12	0.1359525	0.8874513	-0.4403942
V_8_13	0.1420017	0.9269383	-0.3473053
V_8_14	0.1465938	0.9569136	-0.2506525
V_8_15	0.1496816	0.9770696	-0.1514278
V_8_16	0.1512334	0.9871996	-0.05064917
V_8_17	0.1512334	0.9871996	0.05064917
V_8_18	0.1496816	0.9770696	0.1514278
V_8_19	0.1465938	0.9569136	0.2506525
V_8_20	0.1420017	0.9269383	0.3473053
V_8_21	0.1359525	0.8874513	0.4403942
V_8_22	0.1285083	0.838858	0.528964
V_8_23	0.1197454	0.7816568	0.612106
V_8_24	0.1097538	0.7164347	0.6889669
V_8_25	0.09863589	0.6438611	0.7587581
V_8_26	0.08650588	0.5646805	0.8207634
V_8_27	0.0734882	0.4797056	0.8743466
V_8_28	0.05971643	0.3898083	0.9189578
V_8_29	0.04533189	0.295911	0.9541393
V_8_30	0.03048219	0.1989772	0.9795299
V_8_31	0.01531969	0.1000017	0.9948693
V_8_32	9.271971e-18	6.052423e-17	1
V_9_1	-3.101265e-18	6.115173e-17	-1
V_9_2	-0.005124091	0.1010385	-0.9948693
V_9_3	-0.0101956	0.2010402	-0.9795299
V_9_4	-0.01516249	0.2989789	-0.9541393
V_9_5	-0.0199738	0.3938497	-0.9189578
V_9_6	-0.02458014	0.4846791	-0.8743466
V_9_7	-0.02893426	0.570535	-0.8207634
V_9_8	-0.03299147	0.6505365	-0.7587581
V_9_9	-0.03671015	0.7238625	-0.6889669
V_9_10	-0.04005213	0.7897608	-0.612106
V_9_11	-0.04298313	0.847555	-0.528964
V_9_12	-0.04547305	0.8966522	-0.4403942
V_9_13	-0.04749637	0.9365485	-0.3473053
V_9_14	-0.0490323	0.9668346	-0.2506525
V_9_15	-0.0500651	0.9871996	-0.1514278
V_9_16	-0.05058416	0.9974347	-0.05064917
V_9_17	-0.05058416	0.9974347	0.05064917
V_9_18	-0.0500651	0.9871996	0.1514278
V_9_19	-0.0490323	0.9668346	0.2506525
V_9_20	-0.04749637	0.9365485	0.3473053
V_9_21	-0.04547305	0.8966522	0.4403942
V_9_22	-0.04298313	0.847555	0.528964
V_9_23	-0.04005213	0.7897608	0.612106
V_9_24	-0.03671015	0.7238625	0.6889669
V_9_25	-0.03299147	0.6505365	0.7587581
V_9_26	-0.02893426	0.570535	0.8207634
V_9_27	-0.02458014	0.4846791	0.8743466
V_9_28	-0.0199738	0.3938497	0.9189578
V_9_29	-0.01516249	0.2989789	0.9541393
V_9_30	-0.0101956	0.2010402	0.9795299
V_9_31	-0.005124091	0.1010385	0.9948693
V_9_32	-3.101265e-18	6.115173e-17	1
V_10_1	-1.534753e-17	5.927567e-17	-1
V_10_2	-0.0253581	0.09793874	-0.9948693
V_10_3	-0.05045598	0.1948725	-0.9795299
V_10_4	-0.07503612	0.2898066	-0.9541393
V_10_5	-0.09884629	0.3817669	-0.9189578
V_10_6	-0.1216422	0.4698097	-0.8743466
V_10_7	-0.1431898	0.5530317	-0.8207634
V_10_8	-0.1632682	0.6305788	-0.7587581
V_10_9	-0.1816711	0.7016553	-0.6889669
V_10_10	-0.1982099	0.7655319	-0.612106
V_10_11	-0.2127148	0.8215531	-0.528964
V_10_12	-0.225037	0.869144	-0.4403942
V_10_13	-0.2350499	0.9078164	-0.3473053
V_10_14	-0.242651	0.9371733	-0.2506525
V_10_15	-0.2477621	0.9569136	-0.1514278
V_10_16	-0.2503308	0.9668346	-0.05064917
V_10_17	-0.2503308	0.9668346	0.05064917
V_10_18	-0.2477621	0.9569136	0.1514278
V_10_19	-0.242651	0.9371733	0.2506525
V_10_20	-0.2350499	0.9078164	0.3473053
V_10_21	-0.225037	0.869144	0.4403942
V_10_22	-0.2127148	0.8215531	0.528964
V_10_23	-0.1982099	0.7655319	0.612106
V_10_24	-0.1816711	0.7016553	0.6889669
V_10_25	-0.1632682	0.6305788	0.7587581
V_10_26	-0.1431898	0.5530317	0.8207634
V_10_27	-0.1216422	0.4698097	0.8743466
V_10_28	-0.09884629	0.3817669	0.9189578
V_10_29	-0.07503612	0.2898066	0.9541393
V_10_30	-0.05045598	0.1948725	0.9795299
V_10_31	-0.0253581	0.09793874	0.9948693
V_10_32	-1.534753e-17	5.927567e-17	1
V_11_1	-2.696547e-17	5.497286e-17	-1
V_11_2	-0.04455394	0.09082938	-0.9948693
V_11_3	-0.08865069	0.1807267	-0.9795299
V_11_4	-0.1318378	0.2687696	-0.9541393
V_11_5	-0.173672	0.3540545	-0.9189578
V_11_6	-0.2137241	0.4357063	-0.8743466
V_11_7	-0.2515832	0.5128872	-0.8207634
V_11_8	-0.2868606	0.5848052	-0.7587581
V_11_9	-0.3191945	0.6507223	-0.6889669
V_11_10	-0.348253	0.709962	-0.612106
V_11_11	-0.373738	0.7619167	-0.528964
V_11_12	-0.3953879	0.806053	-0.4403942
V_11_13	-0.4129806	0.8419181	-0.3473053
V_11_14	-0.4263355	0.869144	-0.2506525
V_11_15	-0.4353157	0.8874513	-0.1514278
V_11_16	-0.4398289	0.8966522	-0.05064917
V_11_17	-0.4398289	0.8966522	0.05064917
V_11_18	-0.4353157	0.8874513	0.1514278
V_11_19	-0.4263355	0.869144	0.2506525
V_11_20	-0.4129806	0.8419181	0.3473053
V_11_21	-0.3953879	0.806053	0.4403942
V_11_22	-0.373738	0.7619167	0.528964
V_11_23	-0.348253	0.709962	0.612106
V_11_24	-0.3191945	0.6507223	0.6889669
V_11_25	-0.2868606	0.5848052	0.7587581
V_11_26	-0.2515832	0.5128872	0.8207634
V_11_27	-0.2137241	0.4357063	0.8743466
V_11_28	-0.173672	0.3540545	0.9189578
V_11_29	-0.1318378	0.2687696	0.9541393
V_11_30	-0.08865069	0.1807267	0.9795299
V_11_31	-0.04455394	0.09082938	0.9948693
V_11_32	-2.696547e-17	5.497286e-17	1
V_12_1	-3.747944e-17	4.841945e-17	-1
V_12_2	-0.06192574	0.08000145	-0.9948693
V_12_3	-0.123216	0.159182	-0.9795299
V_12_4	-0.183242	0.2367291	-0.9541393
V_12_5	-0.2413876	0.311847	-0.9189578
V_12_6	-0.2970562	0.383765	-0.8743466
V_12_7	-0.3496767	0.451745	-0.8207634
V_12_8	-0.398709	0.5150896	-0.7587581
V_12_9	-0.44365	0.5731486	-0.6889669
V_12_10	-0.4840386	0.6253263	-0.612106
V_12_11	-0.5194602	0.6710873	-0.528964
V_12_12	-0.5495515	0.709962	-0.4403942
V_12_13	-0.5740037	0.7415516	-0.3473053
V_12_14	-0.5925658	0.7655319	-0.2506525
V_12_15	-0.6050474	0.7816568	-0.1514278
V_12_16	-0.6113203	0.7897608	-0.05064917
V_12_17	-0.6113203	0.7897608	0.05064917
V_12_18	-0.6050474	0.7816568	0.1514278
V_12_19	-0.5925658	0.7655319	0.2506525
V_12_20	-0.5740037	0.7415516	0.3473053
V_12_21	-0.5495515	0.709962	0.4403942
V_12_22	-0.5194602	0.6710873	0.528964
V_12_23	-0.4840386	0.6253263	0.612106
V_12_24	-0.44365	0.5731486	0.6889669
V_12_25	-0.398709	0.5150896	0.7587581
V_12_26	-0.3496767	0.451745	0.8207634
V_12_27	-0.2970562	0.383765	0.8743466
V_12_28	-0.2413876	0.311847	0.9189578
V_12_29	-0.183242	0.2367291	0.9541393
V_12_30	-0.123216	0.159182	0.9795299
V_12_31	-0.06192574	0.08000145	0.9948693
V_12_32	-3.747944e-17	4.841945e-17	1
V_13_1	-4.6459e-17	3.988374e-17	-1
V_13_2	-0.07676229	0.06589826	-0.9948693
V_13_3	-0.1527369	0.1311203	-0.9795299
V_13_4	-0.2271442	0.1949969	-0.9541393
V_13_5	-0.2992207	0.2568726	-0.9189578
V_13_6	-0.3682268	0.3161123	-0.8743466
V_13_7	-0.4334544	0.3721084	-0.8207634
V_13_8	-0.4942342	0.4242861	-0.7587581
V_13_9	-0.5499424	0.4721101	-0.6889669
V_13_10	-0.6000075	0.5150896	-0.612106
V_13_11	-0.6439157	0.5527835	-0.528964
V_13_12	-0.6812165	0.5848052	-0.4403942
V_13_13	-0.711527	0.6108259	-0.3473053
V_13_14	-0.7345364	0.6305788	-0.2506525
V_13_15	-0.7500084	0.6438611	-0.1514278
V_13_16	-0.7577843	0.6505365	-0.05064917
V_13_17	-0.7577843	0.6505365	0.05064917
V_13_18	-0.7500084	0.6438611	0.1514278
V_13_19	-0.7345364	0.6305788	0.2506525
V_13_20	-0.711527	0.6108259	0.3473053
V_13_21	-0.6812165	0.5848052	0.4403942
V_13_22	-0.6439157	0.5527835	0.528964
V_13_23	-0.6000075	0.5150896	0.612106
V_13_24	-0.5499424	0.4721101	0.6889669
V_13_25	-0.4942342	0.4242861	0.7587581
V_13_26	-0.4334544	0.3721084	0.8207634
V_13_27	-0.3682268	0.3161123	0.8743466
V_13_28	-0.2992207	0.2568726	0.9189578
V_13_29	-0.2271442	0.1949969	0.9541393
V_13_30	-0.1527369	0.1311203	0.9795299
V_13_31	-0.07676229	0.06589826	0.9948693
V_13_32	-4.6459e-17	3.988374e-17	1
V_14_1	-5.353652e-17	2.971519e-17	-1
V_14_2	-0.08845618	0.04909719	-0.9948693
V_14_3	-0.1760047	0.09769057	-0.9795299
V_14_4	-0.2617471	0.1452815	-0.9541393
V_14_5	-0.3448037	0.1913817	-0.9189578
V_14_6	-0.4243221	0.235518	-0.8743466
V_14_7	-0.4994864	0.2772376	-0.8207634
V_14_8	-0.5695253	0.3161123	-0.7587581
V_14_9	-0.6337201	0.3517434	-0.6889669
V_14_10	-0.6914121	0.383765	-0.612106
V_14_11	-0.7420092	0.4118487	-0.528964
V_14_12	-0.7849924	0.4357063	-0.4403942
V_14_13	-0.8199204	0.455093	-0.3473053
V_14_14	-0.846435	0.4698097	-0.2506525
V_14_15	-0.8642639	0.4797056	-0.1514278
V_14_16	-0.8732244	0.4846791	-0.05064917
V_14_17	-0.8732244	0.4846791	0.05064917
V_14_18	-0.8642639	0.4797056	0.1514278
V_14_19	-0.846435	0.4698097	0.2506525
V_14_20	-0.8199204	0.455093	0.3473053
V_14_21	-0.7849924	0.4357063	0.4403942
V_14_22	-0.7420092	0.4118487	0.528964
V_14_23	-0.6914121	0.383765	0.612106
V_14_24	-0.6337201	0.3517434	0.6889669
V_14_25	-0.5695253	0.3161123	0.7587581
V_14_26	-0.4994864	0.2772376	0.8207634
V_14_27	-0.4243221	0.235518	0.8743466
V_14_28	-0.3448037	0.1913817	0.9189578
V_14_29	-0.2617471	0.1452815	0.9541393
V_14_30	-0.1760047	0.09769057	0.9795299
V_14_31	-0.08845618	0.04909719	0.9948693
V_14_32	-5.353652e-17	2.971519e-17	1
V_15_1	-5.842225e-17	1.83301e-17	-1
V_15_2	-0.09652867	0.03028606	-0.9948693
V_15_3	-0.1920668	0.06026135	-0.9795299
V_15_4	-0.2856341	0.08961828	-0.9541393
V_15_5	-0.3762704	0.1180556	-0.9189578
V_15_6	-0.4630457	0.1452815	-0.8743466
V_15_7	-0.5450694	0.1710166	-0.8207634
V_15_8	-0.6215001	0.1949969	-0.7587581
V_15_9	-0.6915533	0.2169762	-0.6889669
V_15_10	-0.7545102	0.2367291	-0.612106
V_15_11	-0.8097248	0.2540528	-0.528964
V_15_12	-0.8566306	0.2687696	-0.4403942
V_15_13	-0.8947461	0.2807284	-0.3473053
V_15_14	-0.9236804	0.2898066	-0.2506525
V_15_15	-0.9431364	0.295911	-0.1514278
V_15_16	-0.9529146	0.2989789	-0.05064917
V_15_17	-0.9529146	0.2989789	0.05064917
V_15_18	-0.9431364	0.295911	0.1514278
V_15_19	-0.9236804	0.2898066	0.2506525
V_15_20	-0.8947461	0.2807284	0.3473053
V_15_21	-0.8566306	0.2687696	0.4403942
V_15_22	-0.8097248	0.2540528	0.528964
V_15_23	-0.7545102	0.2367291	0.612106
V_15_24	-0.6915533	0.2169762	0.6889669
V_15_25	-0.6215001	0.1949969	0.7587581
V_15_26	-0.5450694	0.1710166	0.8207634
V_15_27	-0.4630457	0.1452815	0.8743466
V_15_28	-0.3762704	0.1180556	0.9189578
V_15_29	-0.2856341	0.08961828	0.9541393
V_15_30	-0.1920668	0.06026135	0.9795299
V_15_31	-0.09652867	0.03028606	0.9948693
V_15_32	-5.842225e-17	1.83301e-17	1
V_16_1	-6.091616e-17	6.194568e-18	-1
V_16_2	-0.1006493	0.01023503	-0.9948693
V_16_3	-0.2002657	0.02036503	-0.9795299
V_16_4	-0.2978272	0.03028606	-0.9541393
V_16_5	-0.3923325	0.03989632	-0.9189578
V_16_6	-0.482812	0.04909719	-0.8743466
V_16_7	-0.5683372	0.05779425	-0.8207634
V_16_8	-0.6480305	0.06589826	-0.7587581
V_16_9	-0.7210741	0.07332607	-0.6889669
V_16_10	-0.7867185	0.08000145	-0.612106
V_16_11	-0.8442901	0.08585592	-0.528964
V_16_12	-0.8931982	0.09082938	-0.4403942
V_16_13	-0.9329408	0.09487081	-0.3473053
V_16_14	-0.9631102	0.09793874	-0.2506525
V_16_15	-0.9833968	0.1000017	-0.1514278
V_16_16	-0.9935924	0.1010385	-0.05064917
V_16_17	-0.9935924	0.1010385	0.05064917
V_16_18	-0.9833968	0.1000017	0.1514278
V_16_19	-0.9631102	0.09793874	0.2506525
V_16_20	-0.9329408	0.09487081	0.3473053
V_16_21	-0.8931982	0.09082938	0.4403942
V_16_22	-0.8442901	0.08585592	0.528964
V_16_23	-0.7867185	0.08000145	0.612106
V_16_24	-0.7210741	0.07332607	0.6889669
V_16_25	-0.6480305	0.06589826	0.7587581
V_16_26	-0.5683372	0.05779425	0.8207634
V_16_27	-0.482812	0.04909719	0.8743466
V_16_28	-0.3923325	0.03989632	0.9189578
V_16_29	-0.2978272	0.03028606	0.9541393
V_16_30	-0.2002657	0.02036503	0.9795299
V_16_31	-0.1006493	0.01023503	0.9948693
V_16_32	-6.091616e-17	6.194568e-18	1
V_17_1	-6.091616e-17	-6.194568e-18	-1
V_17_2	-0.1006493	-0.01023503	-0.9948693
V_17_3	-0.2002657	-0.02036503	-0.9795299
V_17_4	-0.2978272	-0.03028606	-0.9541393
V_17_5	-0.3923325	-0.03989632	-0.9189578
V_17_6	-0.482812	-0.04909719	-0.8743466
V_17_7	-0.5683372	-0.05779425	-0.8207634
V_17_8	-0.6480305	-0.06589826	-0.7587581
V_17_9	-0.7210741	-0.07332607	-0.6889669
V_17_10	-0.7867185	-0.08000145	-0.612106
V_17_11	-0.8442901	-0.08585592	-0.528964
V_17_12	-0.8931982	-0.09082938	-0.4403942
V_17_13	-0.9329408	-0.09487081	-0.3473053
V_17_14	-0.9631102	-0.09793874	-0.2506525
V_17_15	-0.9833968	-0.1000017	-0.1514278
V_17_16	-0.9935924	-0.1010385	-0.05064917
V_17_17	-0.9935924	-0.1010385	0.05064917
V_17_18	-0.9833968	-0.1000017	0.1514278
V_17_19	-0.9631102	-0.09793874	0.2506525
V_17_20	-0.9329408	-0.09487081	0.3473053
V_17_21	-0.8931982	-0.09082938	0.4403942
V_17_22	-0.8442901	-0.08585592	0.528964
V_17_23	-0.7867185	-0.08000145	0.612106
V_17_24	-0.7210741	-0.07332607	0.6889669
V_17_25	-0.6480305	-0.06589826	0.7587581
V_17_26	-0.5683372	-0.05779425	0.8207634
V_17_27	-0.482812	-0.04909719	0.8743466
V_17_28	-0.3923325	-0.03989632	0.9189578
V_17_29	-0.2978272	-0.03028606	0.9541393
V_17_30	-0.2002657	-0.02036503	0.9795299
V_17_31	-0.1006493	-0.01023503	0.9948693
V_17_32	-6.091616e-17	-6.194568e-18	1
V_18_1	-5.842225e-17	-1.83301e-17	-1
V_18_2	-0.09652867	-0.03028606	-0.9948693
V_18_3	-0.1920668	-0.06026135	-0.9795299
V_18_4	-0.2856341	-0.08961828	-0.9541393
V_18_5	-0.3762704	-0.1180556	-0.9189578
V_18_6	-0.4630457	-0.1452815	-0.8743466
V_18_7	-0.5450694	-0.1710166	-0.8207634
V_18_8	-0.6215001	-0.1949969	-0.7587581
V_18_9	-0.6915533	-0.2169762	-0.6889669
V_18_10	-0.7545102	-0.2367291	-0.612106
V_18_11	-0.8097248	-0.2540528	-0.528964
V_18_12	-0.8566306	-0.2687696	-0.4403942
V_18_13	-0.8947461	-0.2807284	-0.3473053
V_18_14	-0.9236804	-0.2898066	-0.2506525
V_18_15	-0.9431364	-0.295911	-0.1514278
V_18_16	-0.9529146	-0.2989789	-0.05064917
V_18_17	-0.9529146	-0.2989789	0.05064917
V_18_18	-0.9431364	-0.295911	0.1514278
V_18_19	-0.9236804	-0.2898066	0.2506525
V_18_20	-0.8947461	-0.2807284	0.3473053
V_18_21	-0.8566306	-0.2687696	0.4403942
V_18_22	-0.8097248	-0.2540528	0.528964
