V_12_8	-2.541114	3.282848	0.9884683
V_12_9	-2.417421	3.123051	0.9987165
V_12_10	-2.294998	2.964893	0.9680771
V_12_11	-2.178856	2.81485	0.8978045
V_12_12	-2.07375	2.679064	0.7907757
V_12_13	-1.983984	2.563095	0.6513725
V_12_14	-1.913231	2.471691	0.485302
V_12_15	-1.86439	2.408593	0.2993631
V_12_16	-1.839458	2.376384	0.1011683
V_12_17	-1.839458	2.376384	-0.1011683
V_12_18	-1.86439	2.408593	-0.2993631
V_12_19	-1.913231	2.471691	-0.485302
V_12_20	-1.983984	2.563095	-0.6513725
V_12_21	-2.07375	2.679064	-0.7907757
V_12_22	-2.178856	2.81485	-0.8978045
V_12_23	-2.294998	2.964893	-0.9680771
V_12_24	-2.417421	3.123051	-0.9987165
V_12_25	-2.541114	3.282848	-0.9884683
V_12_26	-2.661012	3.437744	-0.9377521
V_12_27	-2.772206	3.581395	-0.8486443
V_12_28	-2.870145	3.707921	-0.7247928
V_12_29	-2.950818	3.812143	-0.5712682
V_12_30	-3.010924	3.889792	-0.3943559
V_12_31	-3.048	3.937691	-0.2012985
V_12_32	-3.06053	3.953879	-2.449213e-16
V_13_1	-3.793791	3.256862	0
V_13_2	-3.778259	3.243529	0.2012985
V_13_3	-3.732299	3.204074	0.3943559
V_13_4	-3.657793	3.140113	0.5712682
V_13_5	-3.557792	3.054264	0.7247928
V_13_6	-3.436388	2.950043	0.8486443
V_13_7	-3.298553	2.831715	0.9377521
V_13_8	-3.14993	2.704126	0.9884683
V_13_9	-2.996602	2.572498	0.9987165
V_13_10	-2.844848	2.442222	0.9680771
V_13_11	-2.70088	2.318629	0.8978045
V_13_12	-2.570592	2.206781	0.7907757
V_13_13	-2.459319	2.111256	0.6513725
V_13_14	-2.371615	2.035965	0.485302
V_13_15	-2.311072	1.98399	0.2993631
V_13_16	-2.280167	1.957459	0.1011683
V_13_17	-2.280167	1.957459	-0.1011683
V_13_18	-2.311072	1.98399	-0.2993631
V_13_19	-2.371615	2.035965	-0.485302
V_13_20	-2.459319	2.111256	-0.6513725
V_13_21	-2.570592	2.206781	-0.7907757
V_13_22	-2.70088	2.318629	-0.8978045
V_13_23	-2.844848	2.442222	-0.9680771
V_13_24	-2.996602	2.572498	-0.9987165
V_13_25	-3.14993	2.704126	-0.9884683
V_13_26	-3.298553	2.831715	-0.9377521
V_13_27	-3.436388	2.950043	-0.8486443
V_13_28	-3.557792	3.054264	-0.7247928
V_13_29	-3.657793	3.140113	-0.5712682
V_13_30	-3.732299	3.204074	-0.3943559
V_13_31	-3.778259	3.243529	-0.2012985
V_13_32	-3.793791	3.256862	-2.449213e-16
V_14_1	-4.371733	2.42651	0
V_14_2	-4.353835	2.416576	0.2012985
V_14_3	-4.300874	2.38718	0.3943559
V_14_4	-4.215018	2.339526	0.5712682
V_14_5	-4.099782	2.275565	0.7247928
V_14_6	-3.959884	2.197915	0.8486443
V_14_7	-3.801052	2.109756	0.9377521
V_14_8	-3.629787	2.014696	0.9884683
V_14_9	-3.453102	1.916628	0.9987165
V_14_10	-3.278229	1.819566	0.9680771
V_14_11	-3.112329	1.727484	0.8978045
V_14_12	-2.962194	1.644152	0.7907757
V_14_13	-2.833969	1.572981	0.6513725
V_14_14	-2.732904	1.516886	0.485302
V_14_15	-2.663138	1.478162	0.2993631
V_14_16	-2.627526	1.458396	0.1011683
V_14_17	-2.627526	1.458396	-0.1011683
V_14_18	-2.663138	1.478162	-0.2993631
V_14_19	-2.732904	1.516886	-0.485302
V_14_20	-2.833969	1.572981	-0.6513725
V_14_21	-2.962194	1.644152	-0.7907757
V_14_22	-3.112329	1.727484	-0.8978045
V_14_23	-3.278229	1.819566	-0.9680771
V_14_24	-3.453102	1.916628	-0.9987165
V_14_25	-3.629787	2.014696	-0.9884683
V_14_26	-3.801052	2.109756	-0.9377521
V_14_27	-3.959884	2.197915	-0.8486443
V_14_28	-4.099782	2.275565	-0.7247928
V_14_29	-4.215018	2.339526	-0.5712682
V_14_30	-4.300874	2.38718	-0.3943559
V_14_31	-4.353835	2.416576	-0.2012985
V_14_32	-4.371733	2.42651	-2.449213e-16
V_15_1	-4.770696	1.496816	0
V_15_2	-4.751165	1.490688	0.2012985
V_15_3	-4.693371	1.472555	0.3943559
V_15_4	-4.59968	1.443159	0.5712682
V_15_5	-4.473927	1.403704	0.7247928
V_15_6	-4.321262	1.355805	0.8486443
V_15_7	-4.147935	1.301423	0.9377521
V_15_8	-3.96104	1.242784	0.9884683
V_15_9	-3.768231	1.18229	0.9987165
V_15_10	-3.5774	1.122416	0.9680771
V_15_11	-3.39636	1.065615	0.8978045
V_15_12	-3.232523	1.014211	0.7907757
V_15_13	-3.092596	0.9703083	0.6513725
V_15_14	-2.982309	0.9357054	0.485302
V_15_15	-2.906175	0.9118184	0.2993631
V_15_16	-2.867313	0.8996253	0.1011683
V_15_17	-2.867313	0.8996253	-0.1011683
V_15_18	-2.906175	0.9118184	-0.2993631
V_15_19	-2.982309	0.9357054	-0.485302
V_15_20	-3.092596	0.9703083	-0.6513725
V_15_21	-3.232523	1.014211	-0.7907757
V_15_22	-3.39636	1.065615	-0.8978045
V_15_23	-3.5774	1.122416	-0.9680771
V_15_24	-3.768231	1.18229	-0.9987165
V_15_25	-3.96104	1.242784	-0.9884683
V_15_26	-4.147935	1.301423	-0.9377521
V_15_27	-4.321262	1.355805	-0.8486443
V_15_28	-4.473927	1.403704	-0.7247928
V_15_29	-4.59968	1.443159	-0.5712682
V_15_30	-4.693371	1.472555	-0.3943559
V_15_31	-4.751165	1.490688	-0.2012985
V_15_32	-4.770696	1.496816	-2.449213e-16
V_16_1	-4.974347	0.5058416	0
V_16_2	-4.953982	0.5037707	0.2012985
V_16_3	-4.89372	0.4976427	0.3943559
V_16_4	-4.79603	0.4877085	0.5712682
V_16_5	-4.664909	0.4743749	0.7247928
V_16_6	-4.505727	0.4581877	0.8486443
V_16_7	-4.325001	0.4398096	0.9377521
V_16_8	-4.130128	0.419993	0.9884683
V_16_9	-3.929088	0.3995492	0.9987165
V_16_10	-3.730111	0.3793152	0.9680771
V_16_11	-3.541343	0.3601194	0.8978045
V_16_12	-3.370512	0.3427476	0.7907757
V_16_13	-3.224612	0.327911	0.6513725
V_16_14	-3.109617	0.3162171	0.485302
V_16_15	-3.030233	0.3081446	0.2993631
V_16_16	-2.989712	0.304024	0.1011683
V_16_17	-2.989712	0.304024	-0.1011683
V_16_18	-3.030233	0.3081446	-0.2993631
V_16_19	-3.109617	0.3162171	-0.485302
V_16_20	-3.224612	0.327911	-0.6513725
V_16_21	-3.370512	0.3427476	-0.7907757
V_16_22	-3.541343	0.3601194	-0.8978045
V_16_23	-3.730111	0.3793152	-0.9680771
V_16_24	-3.929088	0.3995492	-0.9987165
V_16_25	-4.130128	0.419993	-0.9884683
V_16_26	-4.325001	0.4398096	-0.9377521
V_16_27	-4.505727	0.4581877	-0.8486443
V_16_28	-4.664909	0.4743749	-0.7247928
V_16_29	-4.79603	0.4877085	-0.5712682
V_16_30	-4.89372	0.4976427	-0.3943559
V_16_31	-4.953982	0.5037707	-0.2012985
V_16_32	-4.974347	0.5058416	-2.449213e-16
V_17_1	-4.974347	-0.5058416	0
V_17_2	-4.953982	-0.5037707	0.2012985
V_17_3	-4.89372	-0.4976427	0.3943559
V_17_4	-4.79603	-0.4877085	0.5712682
V_17_5	-4.664909	-0.4743749	0.7247928
V_17_6	-4.505727	-0.4581877	0.8486443
V_17_7	-4.325001	-0.4398096	0.9377521
V_17_8	-4.130128	-0.419993	0.9884683
V_17_9	-3.929088	-0.3995492	0.9987165
V_17_10	-3.730111	-0.3793152	0.9680771
V_17_11	-3.541343	-0.3601194	0.8978045
V_17_12	-3.370512	-0.3427476	0.7907757
V_17_13	-3.224612	-0.327911	0.6513725
V_17_14	-3.109617	-0.3162171	0.485302
V_17_15	-3.030233	-0.3081446	0.2993631
V_17_16	-2.989712	-0.304024	0.1011683
V_17_17	-2.989712	-0.304024	-0.1011683
V_17_18	-3.030233	-0.3081446	-0.2993631
V_17_19	-3.109617	-0.3162171	-0.485302
V_17_20	-3.224612	-0.327911	-0.6513725
V_17_21	-3.370512	-0.3427476	-0.7907757
V_17_22	-3.541343	-0.3601194	-0.8978045
V_17_23	-3.730111	-0.3793152	-0.9680771
V_17_24	-3.929088	-0.3995492	-0.9987165
V_17_25	-4.130128	-0.419993	-0.9884683
V_17_26	-4.325001	-0.4398096	-0.9377521
V_17_27	-4.505727	-0.4581877	-0.8486443
V_17_28	-4.664909	-0.4743749	-0.7247928
V_17_29	-4.79603	-0.4877085	-0.5712682
V_17_30	-4.89372	-0.4976427	-0.3943559
V_17_31	-4.953982	-0.5037707	-0.2012985
V_17_32	-4.974347	-0.5058416	-2.449213e-16
V_18_1	-4.770696	-1.496816	0
V_18_2	-4.751165	-1.490688	0.2012985
V_18_3	-4.693371	-1.472555	0.3943559
V_18_4	-4.59968	-1.443159	0.5712682
V_18_5	-4.473927	-1.403704	0.7247928
V_18_6	-4.321262	-1.355805	0.8486443
V_18_7	-4.147935	-1.301423	0.9377521
V_18_8	-3.96104	-1.242784	0.9884683
V_18_9	-3.768231	-1.18229	0.9987165
V_18_10	-3.5774	-1.122416	0.9680771
V_18_11	-3.39636	-1.065615	0.8978045
V_18_12	-3.232523	-1.014211	0.7907757
V_18_13	-3.092596	-0.9703083	0.6513725
V_18_14	-2.982309	-0.9357054	0.485302
V_18_15	-2.906175	-0.9118184	0.2993631
V_18_16	-2.867313	-0.8996253	0.1011683
V_18_17	-2.867313	-0.8996253	-0.1011683
V_18_18	-2.906175	-0.9118184	-0.2993631
V_18_19	-2.982309	-0.9357054	-0.485302
V_18_20	-3.092596	-0.9703083	-0.6513725
V_18_21	-3.232523	-1.014211	-0.7907757
V_18_22	-3.39636	-1.065615	-0.8978045
V_18_23	-3.5774	-1.122416	-0.9680771
V_18_24	-3.768231	-1.18229	-0.9987165
V_18_25	-3.96104	-1.242784	-0.9884683
V_18_26	-4.147935	-1.301423	-0.9377521
V_18_27	-4.321262	-1.355805	-0.8486443
V_18_28	-4.473927	-1.403704	-0.7247928
V_18_29	-4.59968	-1.443159	-0.5712682
V_18_30	-4.693371	-1.472555	-0.3943559
V_18_31	-4.751165	-1.490688	-0.2012985
V_18_32	-4.770696	-1.496816	-2.449213e-16
V_19_1	-4.371733	-2.42651	0
V_19_2	-4.353835	-2.416576	0.2012985
V_19_3	-4.300874	-2.38718	0.3943559
V_19_4	-4.215018	-2.339526	0.5712682
V_19_5	-4.099782	-2.275565	0.7247928
V_19_6	-3.959884	-2.197915	0.8486443
V_19_7	-3.801052	-2.109756	0.9377521
V_19_8	-3.629787	-2.014696	0.9884683
V_19_9	-3.453102	-1.916628	0.9987165
V_19_10	-3.278229	-1.819566	0.9680771
V_19_11	-3.112329	-1.727484	0.8978045
V_19_12	-2.962194	-1.644152	0.7907757
V_19_13	-2.833969	-1.572981	0.6513725
V_19_14	-2.732904	-1.516886	0.485302
V_19_15	-2.663138	-1.478162	0.2993631
V_19_16	-2.627526	-1.458396	0.1011683
V_19_17	-2.627526	-1.458396	-0.1011683
V_19_18	-2.663138	-1.478162	-0.2993631
V_19_19	-2.732904	-1.516886	-0.485302
V_19_20	-2.833969	-1.572981	-0.6513725
V_19_21	-2.962194	-1.644152	-0.7907757
V_19_22	-3.112329	-1.727484	-0.8978045
V_19_23	-3.278229	-1.819566	-0.9680771
V_19_24	-3.453102	-1.916628	-0.9987165
V_19_25	-3.629787	-2.014696	-0.9884683
